label,name
Location Name,WellSpan Interventional Pain at CityGate
Location Name,WellSpan Interventional Pain Specialists - Gettysburg
Location Name,WellSpan Interventional Pain Specialists - Greencastle
Location Name,WellSpan Interventional Pain Specialists - Lebanon
Location Name,WellSpan Interventional Pain Specialists - Waynesboro
Location Name,WellSpan Interventional Pain Specialists-Shippensburg
Location Name,WellSpan Interventional Radiology at Lebanon
Location Name,WellSpan Lab Services - Adams Health Center
Location Name,WellSpan Lab Services - Carlisle St. Hanover
Location Name,WellSpan Lab Services - Chambersburg Hospital
Location Name,WellSpan Lab Services - Downtown York
Location Name,WellSpan Lab Services - East Berlin Health Center
Location Name,WellSpan Lab Services - Georgetown Road
Location Name,WellSpan Lab Services - Granite Run
Location Name,WellSpan Lab Services - Hanover
Location Name,WellSpan Lab Services - Meadowbrook Health Center
Location Name,WellSpan Lab Services - Myerstown
Location Name,WellSpan Lab Services - Palmyra
Location Name,WellSpan Lab Services - Park Fifth Ave Professional Center
Location Name,WellSpan Lab Services - Queensgate
Location Name,WellSpan Lab Services - Reading Road Health Center
Location Name,WellSpan Lab Services - Shippensburg
Location Name,WellSpan Lab Services - Stonebridge Health Center
Location Name,WellSpan Lab Services - Stony Brook
Location Name,WellSpan Lab Services - Waynesboro Hospital
Location Name,WellSpan Lab Services - WellSpan Health Campus The Patrick O'Donnell Pavilion
Location Name,WellSpan Lab Services - Wilson Street
Location Name,WellSpan Lab Services in Middleburg
Location Name,WellSpan Lab Services in Mifflinburg
Location Name,WellSpan Lab Services in Milton
Location Name,WellSpan Lab Services in Northumberland
Location Name,WellSpan Lab Services in Selinsgrove
Location Name,WellSpan Maternal-Fetal Medicine - Ephrata
Location Name,WellSpan Maternal-Fetal Medicine - Gettysburg
Location Name,WellSpan Medical Equipment - Ephrata
Location Name,WellSpan Medical Equipment - Lebanon
Location Name,WellSpan Medical Oncology & Hematology - Adams Cancer Center
Location Name,WellSpan Nephrology - Chambersburg
Location Name,WellSpan Nephrology - Gettysburg
Location Name,WellSpan Nephrology - Hanover
Location Name,WellSpan Neurodiagnostic Lab - Gettysburg
Location Name,WellSpan Neurodiagnostic Lab - St. Charles Way
Location Name,WellSpan Neurodiagnostic Lab - York Hospital
Location Name,WellSpan Neurology
Location Name,WellSpan Neurology - Gettysburg
Location Name,WellSpan Neurology in Lewisburg
Location Name,WellSpan Neurosurgery - Chambersburg
Location Name,WellSpan Neurosurgery - Ephrata
Location Name,WellSpan Neurosurgery - Gettysburg
Location Name,WellSpan Neurosurgery - Hanover
Location Name,WellSpan Neurosurgery - Lebanon
Location Name,WellSpan Neurosurgery - York
Location Name,Wellspan Neurosurgery at CityGate
Location Name,WellSpan Neurosurgery at Leola
Location Name,WellSpan Nutrition Counseling - Lebanon
Location Name,WellSpan Nutrition Services - Chambersburg
Location Name,WellSpan Nutrition Services - York
Location Name,WellSpan OB/GYN - Cocalico
Location Name,WellSpan OB/GYN - Ephrata
Location Name,WellSpan OB/GYN - Greencastle
Location Name,WellSpan OB/GYN - McConnellsburg
Location Name,WellSpan OB/GYN - Queen St.
Location Name,WellSpan OB/GYN - Shippensburg
Location Name,WellSpan OB/GYN - Stonebridge
Location Name,WellSpan OB/GYN - Stony Brook
Location Name,WellSpan OB/GYN - Tri Hill
Location Name,WellSpan OB/GYN - WellSpan Health Campus The Patrick O'Donnell Pavilion
Location Name,WellSpan OB/GYN at CityGate
Location Name,WellSpan Occupational Health - Chambersburg
Location Name,WellSpan Occupational Health - Gettysburg
Location Name,WellSpan Occupational Health - Lebanon
Location Name,WellSpan Orthopedics - Apple Hill
Location Name,WellSpan Orthopedics - Chambersburg
Location Name,WellSpan Orthopedics - East York
Location Name,WellSpan Orthopedics - Gettysburg
Location Name,WellSpan Orthopedics - Lebanon - Walk-in Hours
Location Name,WellSpan Orthopedics - Roosevelt Ave
Location Name,WellSpan Orthopedics - Waynesboro
Location Name,WellSpan Orthopedics at 15th Street
Location Name,WellSpan Orthopedics at Hanover
Location Name,WellSpan Orthopedics at JPM Road
Location Name,WellSpan Orthopedics in Elysburg
Location Name,WellSpan Orthopedics in Selinsgrove
Location Name,WellSpan Orthopedics in Williamsport
Location Name,WellSpan Pain Management in Lewisburg
Location Name,WellSpan Palliative and Supportive Care - Good Samaritan Hospital
Location Name,WellSpan Palliative and Supportive Care - Lebanon
Location Name,WellSpan Palliative and Supportive Care - Waynesboro
Location Name,WellSpan Palliative and Supportive Care - York
Location Name,WellSpan Palliative and Supportive Care - York Cancer Center
Location Name,WellSpan Palliative and Supportive Care in Lewisburg
Location Name,WellSpan Parkway Interventional Pain - Chambersburg
Location Name,WellSpan Parkway Neurosurgery - Chambersburg
Location Name,WellSpan Parkway Neurosurgery - Hagerstown
Location Name,WellSpan Pediatric Medicine - Cornwall Road
Location Name,WellSpan Pediatric Medicine - Dover
Location Name,WellSpan Pediatric Medicine - Norman Drive
Location Name,WellSpan Pediatric Medicine - Red Lion
Location Name,WellSpan Pediatric Medicine - South George Street
Location Name,WellSpan Pediatric Neurology - Ephrata
Location Name,WellSpan Pediatric Neurology - Gettysburg
Location Name,WellSpan Pediatric Neurology - York
Location Name,WellSpan Pediatric Neurology-Lancaster
Location Name,WellSpan Pediatric Rehabilitation - WellSpan Cocalico Health Center
Location Name,WellSpan Pediatric Rehabilitation - York
Location Name,WellSpan Pharmacy at Apple Hill Medical Center
Location Name,WellSpan Pharmacy at Fairfield
Location Name,WellSpan Pharmacy at WellSpan Adams Health Center
Location Name,WellSpan Pharmacy at WellSpan Ephrata Community Hospital
Location Name,WellSpan Pharmacy at WellSpan Good Samaritan Hospital
Location Name,WellSpan Pharmacy at WellSpan York Hospital
Location Name,WellSpan Philhaven - ACT - Lebanon
Location Name,WellSpan Philhaven - ACT - York
Location Name,WellSpan Philhaven - Edgar Street
Location Name,WellSpan Philhaven - Gettysburg
Location Name,WellSpan Philhaven - Isabel Drive
Location Name,WellSpan Philhaven - New Freedom
Location Name,WellSpan Philhaven - Oregon Pike
Location Name,WellSpan Philhaven at Williams Road
Location Name,WellSpan Physiatry - Chambersburg
Location Name,WellSpan Physiatry - York
Location Name,WellSpan Plastic and Reconstructive Surgery-York
Location Name,WellSpan Plastic Surgery - Ephrata
Location Name,WellSpan Podiatry - Greencastle
Location Name,WellSpan Pulmonary & Sleep Medicine - Gettysburg
Location Name,WellSpan Pulmonary & Sleep Medicine - New Holland
Location Name,WellSpan Pulmonary & Sleep Medicine - Shippensburg
Location Name,WellSpan Pulmonary & Sleep Medicine - Waynesboro
Location Name,WellSpan Radiation Oncology - Adams Cancer Center
Location Name,WellSpan Radiation Oncology - Ephrata Cancer Center
Location Name,WellSpan Radiation Oncology - Sechler Family Cancer Center
Location Name,WellSpan Radiation Oncology - York Cancer Center
Location Name,WellSpan Rehabilitation - Apple Hill Medical Center
Location Name,WellSpan Rehabilitation - Blooming Grove Road
Location Name,WellSpan Rehabilitation - Chambers Hill Drive
Location Name,WellSpan Rehabilitation - Crossroads
Location Name,WellSpan Rehabilitation - Deatrick Commons
Location Name,WellSpan Rehabilitation - Fairfield
Location Name,WellSpan Rehabilitation - Gettysburg Hospital
Location Name,WellSpan Rehabilitation - Greencastle
Location Name,WellSpan Rehabilitation - Hanover
Location Name,WellSpan Rehabilitation - Herr's Ridge
Location Name,WellSpan Rehabilitation - Myerstown
Location Name,WellSpan Rehabilitation - N. 7th Street
Location Name,WellSpan Rehabilitation - Orchard Drive
Location Name,WellSpan Rehabilitation - Quentin Circle
Location Name,WellSpan Rehabilitation - Red Lion
Location Name,WellSpan Rehabilitation - Shrewsbury
Location Name,WellSpan Rehabilitation - Waynesboro
Location Name,WellSpan Rehabilitation - WellSpan Adams Health Center
Location Name,WellSpan Rehabilitation - WellSpan Aspers Health Center
Location Name,WellSpan Rehabilitation - WellSpan New Holland Health Center
Location Name,WellSpan Rehabilitation - WellSpan Surgery and Rehabilitation Hospital
Location Name,WellSpan Rehabilitation - York Hospital
Location Name,WellSpan Rehabilitation at Penn National
Location Name,WellSpan Rehabilitation in Elysburg
Location Name,WellSpan Rehabilitation in Lewisburg
Location Name,WellSpan Rehabilitation in Middleburg
Location Name,WellSpan Rehabilitation in Mifflinburg
Location Name,WellSpan Rehabilitation in Williamsport
Location Name,WellSpan Restorative Pain Program
Location Name,WellSpan Results Fitness
Location Name,WellSpan Rheumatology - Gettysburg
Location Name,WellSpan Rheumatology - Shippensburg
Location Name,WellSpan Rheumatology in Lewisburg
Location Name,WellSpan Sechler Family Cancer Center
Location Name,WellSpan Sports Medicine - Brownstown
Location Name,WellSpan Surgery & Rehabilitation Hospital
Location Name,WellSpan Surgical Associates - Apple Hill
Location Name,WellSpan Surgical Associates - Queensgate
Location Name,WellSpan Surgical Center - Gettysburg
Location Name,WellSpan Surgical Oncology - York Cancer Center
Location Name,WellSpan Surgical Specialists - Chambersburg
Location Name,WellSpan Surgical Specialists - Ephrata
Location Name,WellSpan Surgical Specialists - Greencastle
Location Name,WellSpan Surgical Specialists - Hanover
Location Name,WellSpan Surgical Specialists - Shippensburg
Location Name,WellSpan Surgical Specialists - Waynesboro
Location Name,WellSpan Surgical Specialists at Apple Hill
Location Name,WellSpan Surgical Specialists in Williamsport
Location Name,WellSpan Thoracic Surgery - Carlisle
Location Name,WellSpan Thoracic Surgery - Chambersburg
Location Name,WellSpan Thoracic Surgery - Gettysburg
Location Name,WellSpan Thoracic Surgery - York
Location Name,WellSpan Urgent Care - Annville
Location Name,WellSpan Urgent Care - Chambersburg
Location Name,WellSpan Urgent Care - Ephrata
Location Name,WellSpan Urgent Care - Gettysburg
Location Name,WellSpan Urgent Care - Greencastle
Location Name,WellSpan Urgent Care - Lititz
Location Name,WellSpan Urgent Care - Manchester
Location Name,WellSpan Urgent Care - Shrewsbury
Location Name,WellSpan Urgent Care - West York
Location Name,WellSpan Urogynecology & Pelvic Reconstructive Surgery - Ephrata
Location Name,WellSpan Urogynecology & Pelvic Reconstructive Surgery - Greencastle
Location Name,WellSpan Urogynecology & Pelvic Reconstructive Surgery - Lebanon
Location Name,WellSpan Urology - Chambersburg
Location Name,WellSpan Urology - Greencastle
Location Name,WellSpan Urology - Waynesboro
Location Name,WellSpan Urology - York
Location Name,WellSpan Urology in Ephrata
Location Name,WellSpan Vascular Surgery - Ephrata
Location Name,WellSpan Vascular Surgery - Gettysburg
Location Name,WellSpan Vascular Surgery - Hanover
Location Name,WellSpan Vascular Surgery - Lebanon
Location Name,WellSpan Vascular Surgery at Cross Keys
Location Name,WellSpan VNA Home Care - Gettysburg
Location Name,WellSpan VNA Home Care - York
Location Name,WellSpan Waynesboro Hospital
Location Name,WellSpan Wound Care Center - Chambersburg
Location Name,WellSpan Wound Care Center - Waynesboro
Location Name,WellSpan Wound Care Center at Westbranch
Location Name,WellSpan York Hospital
Location Name,WellSpan York Hospital Neonatal Intensive Care Unit (NICU)
Location Name,WellSpan York Hospital Trauma Services & Critical Care
Location Name,Wellspring Specialty Services - Culpeper
Location Name,Wendy Holmes Orthopedic Institute at Catskill
Location Name,Wendy Novak Diabetes Institute
Location Name,"Wentworth Health Partners Adult and Children's Medicine (Dover, NH)"
Location Name,Wentworth Health Partners Cardiovascular Group
Location Name,Wentworth Health Partners Durham Health Center
Location Name,Wentworth Health Partners Great Bay Family Practice
Location Name,Wentworth Health Partners Head & Neck Specialty Group of N.H.
